region;municipality;settlement;oktmo;latitude_dd;longitude_dd;year;assets;assets_depreciation;assets_exhausted;assets_new;birth;build_flat;catering;catering_growth;collective_foreign;collective_people;collective_russian;comp_electr;comp_manufact;comp_mining;construction;crimes;criminals;death;doctors;doctors_per10;domesticserv;hospital_beds;hospital_beds_per10;hospitals;industry;invest_budg;invest_fed;invest_reg;investment;job_regist;job_regist_unempl;job_seeker;job_seeker_unempl;living_space;migration;n_companies;new_hospital_beds;new_housing;new_polycl_visits;new_preschool_places;new_school_places;nurses;nurses_per10;pens;pension;polycl_visits;polycl_visits_per10;polyclinic;pop_1_6;pop_old;pop_work;pop_young;population;preschool;preschool_child;preschool_coverage;preschool_places;preschool_waiting;pupils;retail;retail_growth;rni;schools;servises;volume_electr;volume_manufact;volume_mining;volume_water;wage;workers
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2007;NaN;NaN;NaN;NaN;11.4;140.1;1926.4;105.7;NaN;NaN;NaN;57.0;260.0;1.0;1664.8;14298.0;4035.0;13.9;1672.0;51.6;785.5;5.5;169.0;18.0;NaN;25.9;19.7;NaN;5916.5;NaN;NaN;3188.0;2496.0;20.6;NaN;7237.0;NaN;104.8;1440.0;NaN;NaN;5217.0;161.0;95.8;3611.0;8.3;255.0;49.0;19.5;70.0;205.8;48.3;324.1;88.0;13.0;71.3;13.1;NaN;31.9;33912.1;125.0;-2.5;60.0;9051.7;6481.9;26170.3;NaN;NaN;10976.0;141.5
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2008;211511.38;52.4;16.3;NaN;12.2;2097.0;506.8;120.8;NaN;NaN;NaN;48.0;255.0;1.0;2111.2;11867.0;3690.0;14.0;1718.0;53.2;NaN;5.3;164.4;18.0;NaN;16.3;9.7;NaN;9407.1;NaN;NaN;4221.0;3008.0;21.4;NaN;7992.0;0.0;145.1;0.0;0.0;0.0;5284.0;163.8;96.5;4474.0;8.7;270.0;68.0;20.3;71.0;203.5;48.2;322.7;88.0;13.4;66.2;13.4;NaN;31.2;8705.2;125.4;-1.8;60.0;NaN;7738.5;31548.4;NaN;NaN;14571.0;124.0
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2009;234709.666;55.5;19.3;NaN;12.8;2418.0;324.9;55.1;NaN;NaN;NaN;38.0;230.0;1.0;2780.1;11303.0;3756.0;13.7;1747.0;54.2;NaN;5.1;158.8;18.0;NaN;13.4;9.2;NaN;12397.6;NaN;NaN;6994.0;6594.0;21.8;NaN;8694.0;0.0;162.6;0.0;0.0;0.0;5367.0;166.5;98.2;6042.0;8.7;269.9;64.0;20.9;72.7;200.5;49.2;322.4;88.0;13.5;64.9;13.5;NaN;31.1;6163.2;64.2;-0.9;58.0;NaN;9504.9;22873.0;NaN;NaN;15155.0;110.2
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2010;225144.9;62.4;17.9;8442.6;12.3;786.0;177.6;65.4;NaN;NaN;NaN;40.0;238.0;2.0;1579.1;11039.0;3432.0;13.0;1721.0;51.7;NaN;5.1;154.6;18.0;NaN;28.7;19.8;NaN;9529.4;NaN;NaN;4661.0;4317.0;21.5;-1397.0;8966.0;180.0;54.9;0.0;0.0;0.0;5343.0;160.8;100.4;7526.0;8.7;262.1;68.0;21.1;78.9;203.4;50.5;332.8;88.0;13.6;NaN;13.6;13110.0;NaN;8378.3;114.2;-0.7;NaN;NaN;14596.1;30212.8;NaN;NaN;16890.0;103.1
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2011;217746.5;68.8;27.5;10170.9;12.5;1224.0;208.5;107.9;NaN;NaN;NaN;41.0;222.0;5.0;1560.4;10449.0;3376.0;13.1;1725.0;52.6;NaN;5.4;164.3;19.0;NaN;28.2;14.5;12.0;12718.9;NaN;NaN;2983.0;2920.0;22.3;-4724.0;9094.0;0.0;84.3;0.0;0.0;0.0;5326.0;162.4;102.5;8179.1;8.2;251.4;45.0;21.6;80.4;196.6;50.9;327.9;88.0;14.7;NaN;15.1;11511.0;NaN;8895.9;114.4;-0.6;NaN;NaN;16399.1;35226.2;NaN;NaN;19037.8;105.6
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2012;268375.7;67.7;27.7;15272.3;14.0;1768.0;243.6;105.9;NaN;NaN;NaN;38.0;226.0;4.0;1423.2;9017.0;3271.0;13.6;1707.0;52.4;NaN;5.4;165.5;19.0;NaN;18.5;12.7;5.2;13192.4;NaN;NaN;2426.0;2213.0;22.7;-2442.0;9071.0;130.0;127.3;0.0;NaN;NaN;5272.0;161.9;104.2;9028.8;8.6;264.5;41.0;22.3;81.8;191.5;52.3;325.6;85.0;15.8;NaN;15.9;10874.0;NaN;13661.3;163.8;0.4;NaN;NaN;16743.6;42062.6;NaN;NaN;21944.7;103.1
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2013;298716.1;62.0;29.7;32948.6;13.8;1648.0;245.1;92.5;NaN;NaN;NaN;42.0;233.0;1.0;2701.4;8994.0;3255.0;13.6;1706.0;52.4;NaN;5.3;163.2;19.0;NaN;18.5;8.6;9.1;11744.3;NaN;NaN;2261.0;1994.0;23.1;90.0;9444.0;120.0;134.5;400.0;NaN;NaN;5301.0;162.7;105.6;9879.9;8.5;261.2;41.0;23.8;83.0;188.3;54.4;325.7;70.0;16.4;NaN;16.2;9505.0;NaN;22302.7;140.9;0.2;NaN;NaN;19297.1;47214.0;NaN;NaN;24692.2;101.9
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2014;247639.0;53.3;30.3;11464.6;13.5;3057.0;252.9;92.9;NaN;NaN;NaN;38.0;247.0;1.0;1334.2;10071.0;3259.0;13.9;1590.0;48.7;NaN;5.2;159.3;19.0;NaN;12.4;6.9;4.8;9857.1;NaN;NaN;2479.0;2208.0;23.6;707.0;9671.0;0.0;183.6;0.0;NaN;NaN;5125.0;157.1;106.5;10708.6;8.9;272.9;41.0;25.0;84.3;185.5;56.5;326.3;73.0;17.8;NaN;17.7;NaN;NaN;26907.9;112.2;-0.4;NaN;NaN;20415.9;48150.5;NaN;NaN;26701.0;96.4
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2015;269594.1;55.6;23.1;13699.2;14.8;2002.0;278.5;99.2;1987.0;83513.0;81526.0;33.0;253.0;1.0;1080.0;10782.0;3568.0;13.9;1553.0;47.8;NaN;5.2;158.6;18.0;NaN;8.1;5.4;2.4;12126.9;NaN;NaN;3561.0;3092.0;24.1;-1388.0;9925.0;0.0;126.4;18.0;NaN;NaN;5104.0;156.9;107.5;11893.5;8.5;260.1;38.0;25.4;85.6;181.2;58.4;325.2;74.0;18.2;NaN;18.1;NaN;NaN;29142.0;91.6;0.9;NaN;NaN;17628.0;55434.9;NaN;NaN;27585.8;95.9
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2016;256533.4;60.0;36.5;11563.3;13.9;1959.0;271.5;93.6;3427.0;94008.0;90581.0;NaN;NaN;NaN;689.2;8796.0;3482.0;13.8;1600.0;49.7;NaN;4.8;149.7;18.0;NaN;8.0;5.6;1.8;13736.4;NaN;NaN;3066.0;2813.0;24.7;-3167.0;9194.0;NaN;130.9;95.0;NaN;NaN;5022.0;155.9;108.8;12242.3;9.0;279.9;46.0;26.0;86.5;176.0;59.5;322.0;74.0;19.2;NaN;19.7;NaN;NaN;29558.7;94.3;0.1;NaN;NaN;16299.2;63836.4;NaN;1787.0;29176.7;93.8
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2017;265154.5;61.2;36.0;6891.1;12.0;3064.0;316.9;112.1;3206.0;75119.0;71913.0;NaN;NaN;NaN;2061.6;8096.0;3158.0;13.4;1593.0;50.1;NaN;4.7;146.2;17.0;NaN;11.2;6.5;3.9;8518.5;2399.0;2192.0;2399.0;2192.0;25.4;-3537.0;8278.0;NaN;159.8;87.0;240.0;NaN;5087.0;159.9;109.6;13139.4;9.1;286.7;37.0;26.2;87.2;170.7;60.1;318.0;70.0;19.8;NaN;18.6;NaN;NaN;31965.1;104.1;-1.4;NaN;NaN;18211.7;62376.0;NaN;1908.4;31201.4;93.7
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2018;274254.6;62.5;36.3;7651.9;11.0;1847.0;332.7;101.8;2812.0;74751.0;71939.0;NaN;NaN;NaN;1515.0;NaN;NaN;13.9;1560.0;48.5;NaN;4.6;144.8;17.0;NaN;12.0;8.9;1.8;11416.3;2112.0;1879.0;NaN;NaN;26.0;-1811.0;7856.0;NaN;117.7;0.0;0.0;NaN;4986.0;158.1;110.3;13907.1;9.2;292.0;41.0;25.8;87.8;167.2;60.3;315.3;NaN;19.9;NaN;18.5;NaN;NaN;35510.2;107.2;-2.9;NaN;NaN;18825.4;68866.0;NaN;NaN;33679.7;93.7
Курганская область;Курган;Курган;37701000001;55.4544444444444;65.3219444444444;2019;310915.4;63.1;36.7;13510.9;10.1;1554.0;531.8;146.8;2675.0;76777.0;74102.0;NaN;NaN;NaN;3011.2;NaN;NaN;14.0;1546.0;49.5;NaN;4.5;145.0;17.0;NaN;12.9;10.0;2.2;20746.7;1739.0;1516.0;NaN;NaN;26.5;-1716.0;7133.0;NaN;114.4;0.0;0.0;NaN;4975.0;159.3;109.3;14719.2;9.3;296.9;35.0;24.8;84.2;168.0;60.2;312.4;NaN;20.0;NaN;19.0;NaN;NaN;37471.4;100.7;-3.9;NaN;NaN;18889.7;86783.4;NaN;NaN;36342.1;92.7
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;1985;NaN;NaN;NaN;NaN;15.5;NaN;0.048;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2004.0;1724.0;9.6;2613.0;64.5;NaN;5.7;140.0;20.0;2.1;NaN;NaN;NaN;0.174;NaN;NaN;NaN;NaN;14.1;NaN;NaN;1288.0;169.0;NaN;980.0;1176.0;4269.0;105.4;72.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;404.9;110.0;23.5;NaN;19.3;NaN;48.3;NaN;NaN;5.9;56.0;NaN;NaN;NaN;NaN;NaN;0.181;240.1
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;1990;NaN;NaN;NaN;NaN;12.9;NaN;0.086;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3752.0;1619.0;9.4;2987.0;69.6;0.042;6.2;144.5;22.0;2.6;NaN;NaN;NaN;0.279;NaN;NaN;NaN;NaN;15.1;NaN;NaN;158.0;126.3;480.0;980.0;1296.0;4924.0;114.8;83.8;NaN;9.6;223.4;NaN;NaN;NaN;NaN;NaN;429.1;135.0;24.4;NaN;20.3;NaN;54.4;NaN;NaN;3.5;61.0;0.13;NaN;NaN;NaN;NaN;0.27;241.0
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;1995;NaN;NaN;NaN;NaN;8.0;NaN;69.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;485.9;8988.0;4513.0;12.2;3421.0;78.1;89.1;5.2;117.8;21.0;3715.0;17.0;9.0;NaN;572.7;3549.0;3298.0;NaN;NaN;16.4;NaN;5665.0;0.0;163.7;0.0;0.0;0.0;5448.0;124.4;99.2;NaN;12.5;284.1;58.0;NaN;NaN;NaN;NaN;438.1;99.0;14.2;NaN;16.3;NaN;59.6;NaN;NaN;-4.2;66.0;320.0;NaN;NaN;NaN;NaN;370.2;188.7
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;1996;NaN;NaN;NaN;NaN;8.1;NaN;98.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;527.8;9966.0;4122.0;11.8;3563.0;80.9;192.9;5.2;117.9;21.0;4840.0;16.0;6.0;NaN;758.4;6427.0;6118.0;NaN;NaN;16.5;NaN;6171.0;0.0;151.8;0.0;0.0;0.0;5617.0;127.6;101.7;NaN;12.3;279.9;61.0;NaN;NaN;NaN;NaN;440.2;86.0;12.5;NaN;14.4;NaN;59.9;NaN;NaN;-3.7;66.0;550.0;NaN;NaN;NaN;NaN;638.1;171.1
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;1997;NaN;NaN;NaN;NaN;7.9;NaN;137.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;659.1;7488.0;3172.0;11.5;3714.0;84.2;188.8;5.2;117.9;21.0;5422.0;16.0;7.0;NaN;852.3;4873.0;4798.0;NaN;NaN;16.6;NaN;6652.0;0.0;55.1;0.0;0.0;930.0;5485.0;124.6;104.3;NaN;12.4;280.9;60.0;NaN;NaN;NaN;NaN;441.3;81.0;12.0;NaN;13.8;NaN;59.8;NaN;NaN;-3.6;67.0;619.2;NaN;NaN;NaN;NaN;752.0;166.7
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;1998;NaN;NaN;NaN;NaN;8.1;NaN;155.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;634.8;8176.0;3379.0;11.8;3820.0;86.6;136.2;5.2;117.7;21.0;6019.0;20.0;3.0;NaN;813.3;6524.0;6477.0;NaN;NaN;17.0;NaN;7157.0;0.0;141.6;0.0;0.0;0.0;5668.0;128.5;106.2;NaN;12.4;282.0;59.0;NaN;NaN;NaN;NaN;441.2;79.0;11.5;NaN;13.6;NaN;58.7;NaN;NaN;-3.7;66.0;765.1;NaN;NaN;NaN;NaN;914.4;170.1
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;1999;NaN;NaN;NaN;NaN;7.7;NaN;197.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1007.3;8803.0;3834.0;13.1;3675.0;83.7;128.9;5.1;116.9;21.0;9599.0;26.0;3.0;NaN;1458.0;4628.0;4505.0;NaN;NaN;17.5;NaN;8010.0;50.0;168.8;0.0;0.0;0.0;5704.0;129.8;106.7;NaN;12.6;287.5;61.0;NaN;NaN;NaN;NaN;439.3;79.0;11.7;NaN;12.9;NaN;56.9;7124.7;NaN;-5.4;66.0;1116.5;NaN;NaN;NaN;NaN;1289.5;171.1
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2000;NaN;NaN;NaN;NaN;8.3;NaN;198.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1234.5;9296.0;3725.0;13.8;3706.0;84.7;236.3;5.3;121.7;22.0;13555.6;22.0;3.0;NaN;2523.1;3638.0;3458.0;NaN;NaN;17.8;NaN;8972.0;40.0;103.6;0.0;0.0;0.0;5439.0;124.3;106.9;NaN;12.7;289.7;61.0;NaN;NaN;NaN;NaN;437.4;78.0;11.9;NaN;12.3;NaN;54.6;8780.9;NaN;-5.5;66.0;1488.1;NaN;NaN;NaN;NaN;1773.2;171.8
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2001;NaN;NaN;NaN;NaN;8.7;NaN;237.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1666.3;8094.0;3058.0;14.4;3778.0;87.0;291.9;5.3;121.0;22.0;15897.1;17.0;6.0;NaN;2285.8;3800.0;3728.0;NaN;NaN;18.3;NaN;9741.0;179.0;111.4;0.0;0.0;0.0;5635.0;129.7;109.1;NaN;13.0;300.0;58.0;NaN;NaN;NaN;NaN;434.5;76.0;11.9;NaN;10.7;NaN;52.1;10850.1;NaN;-5.7;66.0;2291.6;NaN;NaN;NaN;NaN;2410.0;169.3
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2002;NaN;NaN;NaN;NaN;9.1;1777.0;413.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1556.9;6555.0;2351.0;14.6;3788.0;87.8;329.7;5.4;124.1;21.0;15379.1;26.0;13.0;NaN;2933.1;5539.0;5498.0;NaN;NaN;18.7;NaN;10415.0;0.0;138.1;250.0;0.0;0.0;5626.0;130.4;110.2;1447.6;12.3;286.2;56.0;NaN;NaN;NaN;NaN;412.4;73.0;12.0;NaN;10.6;NaN;49.9;13921.3;NaN;-5.5;67.0;3311.6;NaN;NaN;NaN;NaN;3283.1;162.9
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2003;NaN;NaN;NaN;NaN;9.7;2291.0;474.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2181.9;6476.0;2545.0;15.9;3861.0;94.5;565.0;5.4;132.5;21.0;18267.6;14.0;8.0;NaN;2388.5;5400.0;5356.0;NaN;NaN;20.1;NaN;11393.0;0.0;178.2;200.0;0.0;0.0;5316.0;130.2;111.3;1723.7;12.7;310.6;63.0;19.6;79.6;265.9;62.9;408.4;71.0;11.9;NaN;10.1;NaN;47.5;17685.6;NaN;-6.2;67.0;4815.9;NaN;NaN;NaN;NaN;4132.7;153.6
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2004;NaN;NaN;NaN;NaN;10.0;2172.0;552.1;109.5;NaN;NaN;NaN;NaN;NaN;NaN;2814.6;7679.0;2320.0;15.1;3446.0;84.8;805.2;5.4;133.0;21.0;NaN;15.0;6.0;NaN;4796.9;5437.0;5402.0;NaN;NaN;20.7;NaN;12263.0;0.0;182.5;0.0;0.0;450.0;5274.0;129.8;112.6;1973.4;11.7;284.9;55.0;20.5;80.2;265.5;60.7;406.4;71.0;12.0;59.3;9.9;NaN;44.2;23858.6;124.1;-5.1;67.0;6278.0;NaN;NaN;NaN;NaN;5085.3;151.6
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2005;NaN;NaN;NaN;NaN;9.9;2593.0;718.7;111.6;NaN;NaN;NaN;61.0;326.0;1.0;4217.3;10715.0;2604.0;15.2;3897.0;96.1;1237.8;5.4;132.5;21.0;NaN;14.0;6.0;NaN;6930.1;4176.0;4158.0;NaN;NaN;21.2;NaN;13108.0;157.0;193.0;80.0;0.0;0.0;6041.0;149.0;114.4;2457.5;12.1;297.6;73.0;21.2;80.7;265.8;59.0;405.5;71.0;12.3;58.6;10.1;NaN;42.0;29626.2;113.0;-5.3;67.0;8940.3;5923.1;19367.6;1.1;NaN;6439.8;149.8
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2006;NaN;NaN;NaN;NaN;10.3;3111.0;977.0;118.9;NaN;NaN;NaN;67.0;330.0;NaN;5892.2;13635.0;3061.0;14.6;3909.0;96.3;2125.8;5.5;135.5;24.0;NaN;13.0;6.0;NaN;8309.8;NaN;NaN;3343.0;3328.0;21.8;NaN;11967.0;0.0;226.4;0.0;0.0;0.0;5850.0;144.1;131.1;2708.0;13.3;326.7;81.0;22.1;82.2;265.7;58.0;405.9;71.0;13.0;59.2;10.3;NaN;40.1;37576.9;125.3;-4.3;67.0;12763.8;6281.2;21945.6;NaN;NaN;7907.9;152.0
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2007;NaN;NaN;NaN;NaN;11.3;3449.0;1222.6;116.3;NaN;NaN;NaN;59.0;321.0;NaN;9206.0;12328.0;3173.0;14.1;4112.0;100.7;3246.8;5.3;129.0;23.0;NaN;16.0;8.0;NaN;10368.6;NaN;NaN;3085.0;2837.0;22.4;NaN;12354.0;30.0;246.2;0.0;140.0;0.0;5889.0;144.3;132.9;3497.6;14.0;342.8;75.0;23.0;84.2;265.6;58.3;408.1;71.0;13.2;60.1;11.1;NaN;38.3;48132.3;118.4;-2.8;66.0;15753.2;6479.5;31744.3;NaN;NaN;9969.7;135.7
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2008;110657.853;31.5;7.1;NaN;11.7;4119.0;402.8;95.6;NaN;NaN;NaN;60.0;285.0;NaN;4104.8;9030.0;3021.0;14.2;4351.0;105.9;NaN;4.9;119.6;20.0;NaN;24.6;10.2;NaN;12090.7;NaN;NaN;3202.0;3187.0;23.1;NaN;11754.0;90.0;320.7;0.0;0.0;0.0;6199.0;150.9;134.0;4315.8;13.8;335.1;57.0;24.2;86.0;265.6;59.2;410.8;75.0;13.4;55.8;11.4;NaN;37.5;16856.9;124.6;-2.5;67.0;NaN;7971.3;37979.3;NaN;NaN;12853.0;130.3
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2009;124613.073;32.5;7.8;NaN;12.1;5309.0;381.2;81.4;NaN;NaN;NaN;52.0;269.0;NaN;5895.0;7926.0;2674.0;13.4;4190.0;101.3;NaN;4.8;115.8;19.0;NaN;21.4;12.4;NaN;14118.7;NaN;NaN;5434.0;5383.0;23.7;NaN;12407.0;0.0;348.7;0.0;140.0;0.0;5858.0;141.7;137.5;5841.6;13.6;328.4;47.0;25.4;88.5;264.6;60.4;413.5;75.0;13.4;56.0;11.5;NaN;37.3;17580.0;92.6;-1.3;67.0;NaN;9597.5;40727.2;NaN;NaN;14024.6;124.6
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2010;131102.5;34.1;9.2;9922.7;12.4;4664.0;369.5;92.3;NaN;NaN;NaN;58.0;249.0;NaN;7442.1;7208.0;2341.0;14.1;4620.0;110.8;NaN;4.9;117.9;21.0;NaN;23.2;8.0;NaN;14510.0;NaN;NaN;4284.0;4246.0;24.3;4723.0;13066.0;130.0;312.3;0.0;0.0;0.0;6227.0;149.4;140.1;7202.8;13.3;320.1;51.0;23.1;96.3;263.0;57.6;416.9;76.0;14.0;NaN;11.7;7600.0;NaN;19159.1;109.0;-1.7;NaN;NaN;11511.6;41862.5;NaN;NaN;15500.4;121.4
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2011;159702.6;34.0;8.5;20191.4;11.7;4731.0;369.1;97.1;NaN;NaN;NaN;49.0;261.0;1.0;8714.2;6543.0;2023.0;12.9;4530.0;107.0;NaN;4.9;114.9;21.0;NaN;18.6;7.4;9.2;20280.5;NaN;NaN;3247.0;3244.0;24.4;6824.0;13397.0;0.0;279.7;0.0;280.0;0.0;6150.0;145.3;142.7;7842.2;12.6;297.7;54.0;24.3;99.3;264.5;59.4;423.2;78.0;15.1;NaN;12.4;13467.0;NaN;25466.3;122.1;-1.2;NaN;NaN;17466.6;51399.2;NaN;NaN;17616.7;122.3
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2012;171374.1;37.1;10.4;13717.3;12.0;4317.0;459.8;109.7;NaN;NaN;NaN;55.0;249.0;1.0;10130.1;5876.0;2349.0;12.8;4515.0;105.3;NaN;4.9;113.8;21.0;NaN;19.3;7.1;10.7;15730.6;NaN;NaN;2369.0;2327.0;24.5;5933.0;13764.0;42.0;245.8;130.0;0.0;400.0;6317.0;147.3;145.3;8669.2;13.5;315.1;61.0;25.9;102.2;265.0;61.6;428.7;79.0;16.1;NaN;12.6;13286.0;NaN;29621.1;111.2;-0.8;NaN;NaN;13830.5;56183.3;NaN;NaN;20791.7;121.7
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2013;181568.2;37.7;11.0;14148.6;11.9;3904.0;512.6;102.5;NaN;NaN;NaN;57.0;251.0;1.0;9698.0;4955.0;2444.0;12.6;3912.0;90.7;NaN;4.8;111.7;21.0;NaN;17.7;6.6;8.8;14942.5;NaN;NaN;2072.0;1925.0;24.9;2713.0;14166.0;0.0;273.9;605.0;572.0;0.0;6449.0;149.6;148.0;10073.9;13.9;323.5;55.0;27.1;104.7;263.3;63.2;431.2;78.0;16.7;NaN;13.1;12055.0;NaN;34037.4;111.0;-0.7;NaN;NaN;13559.3;57989.9;NaN;NaN;23790.8;121.5
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2014;199013.4;38.8;12.4;12244.6;12.0;5840.0;526.6;94.6;NaN;NaN;NaN;54.0;232.0;1.0;10795.0;4843.0;2377.0;12.8;3927.0;90.3;NaN;4.8;109.9;21.0;NaN;10.3;5.3;2.8;22680.6;NaN;NaN;2071.0;1933.0;25.4;4285.0;15270.0;5.0;312.3;30.0;630.0;NaN;6415.0;147.4;150.6;10265.7;13.8;316.7;51.0;27.9;107.2;262.8;65.1;435.1;83.0;18.8;NaN;14.2;NaN;NaN;40231.3;107.6;-0.8;NaN;NaN;15333.3;58098.8;NaN;NaN;25780.4;121.2
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2015;202076.0;41.1;13.8;12061.5;12.9;4961.0;609.0;97.2;6356.0;96689.0;90333.0;54.0;227.0;1.0;11049.7;5296.0;2479.0;12.5;3434.0;77.5;NaN;4.5;101.1;20.0;NaN;7.2;4.4;1.6;19420.0;NaN;NaN;3071.0;2881.0;25.7;7922.0;16360.0;6.0;311.1;12.0;370.0;0.0;6384.0;144.0;153.4;11398.3;13.8;311.0;47.0;29.0;110.2;264.9;68.2;443.2;88.0;20.4;NaN;15.1;NaN;NaN;40534.8;89.3;0.4;NaN;NaN;15579.2;68872.0;NaN;NaN;26409.3;119.2
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2016;223445.8;40.7;14.6;22909.7;12.1;4757.0;640.9;104.9;4046.0;116866.0;112820.0;NaN;NaN;NaN;8746.9;4414.0;2193.0;12.6;3373.0;75.1;NaN;4.5;100.4;20.0;NaN;8.7;5.1;2.4;21342.6;NaN;NaN;2293.0;2178.0;26.4;6050.0;15006.0;NaN;304.6;330.0;280.0;792.0;6235.0;138.8;155.8;11753.1;13.8;307.9;43.0;30.4;112.8;265.6;70.7;449.1;90.0;20.8;NaN;15.1;NaN;NaN;39998.3;98.2;-0.5;NaN;NaN;15586.3;76155.9;NaN;NaN;28049.6;116.3
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2017;244833.2;39.9;13.5;21288.8;10.4;5659.0;1092.1;161.8;5173.0;127188.0;122015.0;NaN;NaN;NaN;8893.5;4521.0;2154.0;12.3;3399.0;75.7;NaN;4.4;97.5;20.0;NaN;7.7;3.3;3.8;17473.5;1819.0;1675.0;1819.0;1675.0;27.1;492.0;14268.0;NaN;330.8;0.0;0.0;1000.0;6010.0;133.9;157.8;12604.5;14.1;314.3;41.0;31.5;115.0;261.1;72.7;448.7;91.0;21.4;NaN;15.6;NaN;NaN;43951.9;107.0;-1.9;NaN;NaN;15879.0;72933.7;NaN;2088.9;29746.8;116.6
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2018;265652.5;42.4;13.8;16233.8;10.0;4381.0;1026.9;93.8;5478.0;126602.0;121124.0;NaN;NaN;NaN;8533.7;NaN;NaN;12.4;3568.0;79.4;NaN;4.4;98.1;21.0;NaN;12.3;4.8;5.5;16537.7;1548.0;1427.0;NaN;NaN;27.6;1892.0;13307.0;NaN;291.7;NaN;280.0;0.0;5939.0;132.1;159.7;13307.9;14.3;318.7;45.0;31.6;116.8;258.6;74.1;449.6;NaN;21.6;NaN;15.9;NaN;NaN;51087.8;108.9;-2.4;NaN;NaN;16274.6;76338.8;NaN;3141.3;32749.0;116.0
Курская область;Город Курск;Курск;38701000001;51.7302777777778;36.1927777777778;2019;292645.0;43.2;14.4;16481.0;9.2;3867.0;1041.0;97.3;7016.0;135429.0;128413.0;NaN;NaN;NaN;8943.4;NaN;NaN;12.0;3584.0;79.1;NaN;4.4;97.2;21.0;NaN;19.4;8.3;9.6;14085.9;1561.0;1447.0;NaN;NaN;28.0;4712.0;12662.0;NaN;268.1;NaN;430.0;0.0;5964.0;131.7;158.8;14080.8;15.0;332.2;49.0;31.1;112.7;265.0;75.3;453.0;NaN;22.3;NaN;16.4;NaN;NaN;54562.8;101.4;-2.8;NaN;NaN;16448.6;78942.5;NaN;3187.5;35166.2;114.0
